ID,Carriera Triennale,Scuola Triennale,CDS Triennale,Maturità,Carriera Magistrale,Scuola Magistrale,CDS Magistrale
99669970,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99704107,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA MECCANICA
99560964,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99600241,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI
99615854,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLA PREVENZIONE E DELLA SICUREZZA NELL'INDUSTRIA DI PROCESSO
99612735,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLA PREVENZIONE E DELLA SICUREZZA NELL'INDUSTRIA DI PROCESSO
99615848,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99596029,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99591765,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99558697,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99560252,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA FISICA
99616270,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA
99600471,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99653480,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRONICA
99570441,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA
99570178,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA
99600482,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - PROGETTAZIONE ARCHITETTONICA
99613712,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99614623,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99663670,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99559029,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99558532,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99566403,#N/D,,,,TITOLO CONSEGUITO,Des,INTERIOR DESIGN
99554460,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - PROGETTAZIONE ARCHITETTONICA
99586491,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99549764,#N/D,,,,DECADUTO,Arc - Urb - Cost,ARCHITETTURA
99528540,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99598291,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99579966,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - PROGETTAZIONE ARCHITETTONICA
99615061,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,MATERIALS ENGINEERING AND NANOTECHNOLOGY
99590650,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99559377,#N/D,,,,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA SPAZIALE
99593480,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99563276,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE
99575686,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLA PREVENZIONE E DELLA SICUREZZA NELL'INDUSTRIA DI PROCESSO
99555687,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA CHIMICA
99582079,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99557173,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99568391,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99664463,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DEI SISTEMI EDILIZI
99717656,#N/D,,,,ATTIVO,Des,DESIGN DEL SISTEMA PRODOTTO (PRODUCT SERVICE SYSTEM DESIGN)
99526288,#N/D,,,,DECEDUTO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99615296,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA
99553165,#N/D,,,,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA GESTIONALE
99554742,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99557361,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99684765,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLA PREVENZIONE E DELLA SICUREZZA NELL'INDUSTRIA DI PROCESSO
99681849,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99535823,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99656183,#N/D,,,,DECADUTO,Des,DESIGN PER IL SISTEMA MODA
99666251,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA ELETTRONICA
99593374,#N/D,,,,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99593042,#N/D,,,,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99522350,#N/D,,,,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99568205,#N/D,,,,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99618120,#N/D,,,,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99569139,#N/D,,,,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99670435,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA
99733920,#N/D,,,,ATTIVO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99708347,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99705298,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99691779,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99690753,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99707295,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99724628,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99718759,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99733867,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99704520,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99704378,#N/D,,,,DECADUTO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99707619,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99707644,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99690981,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99720335,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99722170,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99707190,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99705473,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99687730,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99707334,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99707170,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99705309,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99708583,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99708116,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99706968,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99707493,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99705775,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99690784,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99690697,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99690235,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99689750,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99689556,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99690920,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99707554,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99706965,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99691470,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99691290,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99690575,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99721746,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99720479,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99687050,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99696706,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99694045,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99691824,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99696726,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99694342,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99694618,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99696346,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99696774,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99696808,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99695853,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99695056,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99694447,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99694016,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99692145,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99692788,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99689095,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99719339,#N/D,,,,ATTIVO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99695124,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99693443,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99696024,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99696245,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99695084,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99696839,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99695395,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99695035,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99694402,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99692233,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99692130,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99696475,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99696404,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99692451,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99695554,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99877946,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA NUCLEARE
99591557,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,MATERIALS ENGINEERING AND NANOTECHNOLOGY
99582983,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA CHIMICA
99535900,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA CHIMICA
99601204,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI
99542950,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA
99562584,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,MATERIALS ENGINEERING AND NANOTECHNOLOGY
99577290,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99590027,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99568372,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99566462,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99531062,#N/D,,,,CONGEDATO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99529708,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99625337,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99529684,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99538207,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99531997,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99528786,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99535766,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99590507,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA NUCLEARE
99570196,#N/D,,,,ATTIVO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99561293,#N/D,,,,ATTIVO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99659926,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99667389,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99551421,#N/D,,,,ATTIVO,Ing Ind - Inf,MATERIALS ENGINEERING AND NANOTECHNOLOGY
99556821,#N/D,,,,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99545069,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA
99557406,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99557602,#N/D,,,,ATTIVO,Arc - Urb - Cost,ARCHITETTURA
99806921,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99948760,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99675913,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA
99593410,#N/D,,,,ATTIVO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99562559,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99562736,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99561188,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99542959,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99531463,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99530011,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99529579,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99531584,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99528601,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99523040,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99523074,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99607171,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99554786,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99664869,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99650344,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99529364,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99590368,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN & ENGINEERING
99739346,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99720880,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99720607,#N/D,,,,ATTIVO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99736932,#N/D,,,,ATTIVO,Arc - Urb - Cost,GESTIONE DEL COSTRUITO
99724678,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99723169,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99731727,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99722518,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99704705,#N/D,,,,ATTIVO,Arc - Urb - Cost,GESTIONE DEL COSTRUITO
99667706,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99666724,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99625863,#N/D,,,,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99663359,#N/D,,,,ATTIVO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99592846,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE
99585904,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI
99587799,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI
99582532,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99566803,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRONICA
99578834,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99556727,#N/D,,,,ATTIVO,Ing Ind - Inf,INGEGNERIA ELETTRICA
99623741,#N/D,,,,TITOLO CONSEGUITO,Des,PRODUCT SERVICE SYSTEM DESIGN
99530095,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE
99565545,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99647086,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99643038,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99806452,#N/D,,,,ATTIVO,Ing Ind - Inf,INGEGNERIA MECCANICA
99709031,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA
99709339,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA
99710188,#N/D,,,,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA
99722140,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA MECCANICA
99803619,#N/D,,,,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA GESTIONALE
99703725,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99714229,#N/D,,,,DECADUTO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99722361,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99706870,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99821031,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99707687,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE
99708365,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99706464,#N/D,,,,TITOLO CONSEGUITO,Des,PRODUCT SERVICE SYSTEM DESIGN
99719266,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99706834,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99720274,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99723018,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99708589,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE
99708106,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99811825,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99736755,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99722787,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99708817,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99706141,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99723143,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99813460,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99706773,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99705906,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99800744,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99722551,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99706095,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE
99719984,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99721702,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99706219,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99803010,#N/D,,,,DECADUTO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99705669,#N/D,,,,TITOLO CONSEGUITO,Des,PRODUCT SERVICE SYSTEM DESIGN
99804182,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99721699,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99707625,#N/D,,,,ATTIVO,Des,DESIGN DELLA COMUNICAZIONE
99706229,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
99708750,#N/D,,,,DECADUTO,Des,DESIGN DELLA COMUNICAZIONE
99736382,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE (COMMUNICATION DESIGN)
99707496,#N/D,,,,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE
